[2022-05-23 15:06:41] [INFO] Iter: 0 === train loss: 2.305, train acc: 0.09, val loss: 2.30, val acc: 0.10 *
[2022-05-23 15:14:24] [INFO] Iter: 1600 === train loss: 1.010, train acc: 0.77, val loss: 0.68, val acc: 0.79 *
[2022-05-23 15:15:00] [INFO] Iter: 1700 === train loss: 0.870, train acc: 0.73, val loss: 0.66, val acc: 0.80 *
[2022-05-23 15:15:36] [INFO] Iter: 1800 === train loss: 0.842, train acc: 0.80, val loss: 0.64, val acc: 0.80 *
[2022-05-23 15:16:13] [INFO] Iter: 1900 === train loss: 0.837, train acc: 0.75, val loss: 0.63, val acc: 0.80 *
[2022-05-23 15:16:50] [INFO] Iter: 2000 === train loss: 0.785, train acc: 0.78, val loss: 0.62, val acc: 0.81 *
[2022-05-23 15:17:27] [INFO] Iter: 2100 === train loss: 0.549, train acc: 0.81, val loss: 0.60, val acc: 0.81 *
[2022-05-23 15:18:03] [INFO] Iter: 2200 === train loss: 0.843, train acc: 0.75, val loss: 0.58, val acc: 0.82 *
[2022-05-23 15:18:40] [INFO] Iter: 2300 === train loss: 0.721, train acc: 0.78, val loss: 0.58, val acc: 0.82 *
[2022-05-23 15:19:19] [INFO] Iter: 2400 === train loss: 0.791, train acc: 0.77, val loss: 0.56, val acc: 0.82 *
[2022-05-23 15:19:59] [INFO] Iter: 2500 === train loss: 0.500, train acc: 0.81, val loss: 0.55, val acc: 0.83 *
[2022-05-23 15:20:34] [INFO] Iter: 2600 === train loss: 0.761, train acc: 0.75, val loss: 0.54, val acc: 0.83 *
[2022-05-23 15:21:09] [INFO] Iter: 2700 === train loss: 0.471, train acc: 0.83, val loss: 0.53, val acc: 0.83 *
[2022-05-23 15:21:44] [INFO] Iter: 2800 === train loss: 0.854, train acc: 0.75, val loss: 0.53, val acc: 0.83 *
[2022-05-23 15:22:22] [INFO] Iter: 87 === train loss: 0.484, train acc: 0.83, val loss: 0.52, val acc: 0.84 *
[2022-05-23 15:23:04] [INFO] Iter: 187 === train loss: 0.473, train acc: 0.83, val loss: 0.51, val acc: 0.84 *
[2022-05-23 15:23:46] [INFO] Iter: 287 === train loss: 0.681, train acc: 0.75, val loss: 0.50, val acc: 0.84 *
[2022-05-23 15:24:30] [INFO] Iter: 387 === train loss: 0.413, train acc: 0.83, val loss: 0.50, val acc: 0.84 *
[2022-05-23 15:25:11] [INFO] Iter: 487 === train loss: 0.636, train acc: 0.77, val loss: 0.49, val acc: 0.85 *
[2022-05-23 15:25:54] [INFO] Iter: 587 === train loss: 0.525, train acc: 0.84, val loss: 0.48, val acc: 0.85 *
[2022-05-23 15:26:35] [INFO] Iter: 687 === train loss: 0.822, train acc: 0.77, val loss: 0.48, val acc: 0.85 *
[2022-05-23 15:27:19] [INFO] Iter: 787 === train loss: 0.499, train acc: 0.81, val loss: 0.47, val acc: 0.85 *
[2022-05-23 15:28:02] [INFO] Iter: 887 === train loss: 0.456, train acc: 0.83, val loss: 0.47, val acc: 0.85 *
[2022-05-23 15:28:46] [INFO] Iter: 987 === train loss: 0.425, train acc: 0.84, val loss: 0.46, val acc: 0.85 *
[2022-05-23 15:29:28] [INFO] Iter: 1087 === train loss: 0.483, train acc: 0.88, val loss: 0.46, val acc: 0.86 *
[2022-05-23 15:30:09] [INFO] Iter: 1187 === train loss: 0.467, train acc: 0.75, val loss: 0.45, val acc: 0.86 *
[2022-05-23 15:30:50] [INFO] Iter: 1287 === train loss: 0.297, train acc: 0.92, val loss: 0.45, val acc: 0.86 *
[2022-05-23 15:31:28] [INFO] Iter: 1387 === train loss: 0.768, train acc: 0.81, val loss: 0.44, val acc: 0.86 *
[2022-05-23 15:32:05] [INFO] Iter: 1487 === train loss: 0.406, train acc: 0.86, val loss: 0.44, val acc: 0.86 *
[2022-05-23 15:32:41] [INFO] Iter: 1587 === train loss: 0.404, train acc: 0.86, val loss: 0.44, val acc: 0.86 
[2022-05-23 15:33:17] [INFO] Iter: 1687 === train loss: 0.489, train acc: 0.88, val loss: 0.43, val acc: 0.86 *
[2022-05-23 15:33:52] [INFO] Iter: 1787 === train loss: 0.444, train acc: 0.88, val loss: 0.43, val acc: 0.86 *
[2022-05-23 15:34:28] [INFO] Iter: 1887 === train loss: 0.642, train acc: 0.88, val loss: 0.43, val acc: 0.86 *
[2022-05-23 15:35:04] [INFO] Iter: 1987 === train loss: 0.376, train acc: 0.86, val loss: 0.42, val acc: 0.87 *
[2022-05-23 15:35:39] [INFO] Iter: 2087 === train loss: 0.605, train acc: 0.86, val loss: 0.42, val acc: 0.87 *
[2022-05-23 15:36:16] [INFO] Iter: 2187 === train loss: 0.249, train acc: 0.92, val loss: 0.42, val acc: 0.87 *
[2022-05-23 15:36:57] [INFO] Iter: 2287 === train loss: 0.413, train acc: 0.89, val loss: 0.41, val acc: 0.87 *
[2022-05-23 15:37:36] [INFO] Iter: 2387 === train loss: 0.415, train acc: 0.84, val loss: 0.41, val acc: 0.87 
[2022-05-23 15:38:16] [INFO] Iter: 2487 === train loss: 0.464, train acc: 0.88, val loss: 0.41, val acc: 0.87 
[2022-05-23 15:38:56] [INFO] Iter: 2587 === train loss: 0.409, train acc: 0.86, val loss: 0.41, val acc: 0.87 *
[2022-05-23 15:39:36] [INFO] Iter: 2687 === train loss: 0.449, train acc: 0.81, val loss: 0.40, val acc: 0.87 *
[2022-05-23 15:40:11] [INFO] Iter: 2787 === train loss: 0.283, train acc: 0.89, val loss: 0.40, val acc: 0.87 
[2022-05-23 15:40:47] [INFO] Iter: 74 === train loss: 0.332, train acc: 0.88, val loss: 0.40, val acc: 0.87 *
[2022-05-23 15:41:22] [INFO] Iter: 174 === train loss: 0.315, train acc: 0.91, val loss: 0.40, val acc: 0.87 *
[2022-05-23 15:41:57] [INFO] Iter: 274 === train loss: 0.367, train acc: 0.91, val loss: 0.39, val acc: 0.88 *
[2022-05-23 15:42:33] [INFO] Iter: 374 === train loss: 0.258, train acc: 0.94, val loss: 0.39, val acc: 0.88 *
[2022-05-23 15:43:07] [INFO] Iter: 474 === train loss: 0.372, train acc: 0.92, val loss: 0.39, val acc: 0.88 *
[2022-05-23 15:43:40] [INFO] Iter: 574 === train loss: 0.660, train acc: 0.73, val loss: 0.39, val acc: 0.88 
[2022-05-23 15:44:13] [INFO] Iter: 674 === train loss: 0.400, train acc: 0.91, val loss: 0.39, val acc: 0.88 *
[2022-05-23 15:44:45] [INFO] Iter: 774 === train loss: 0.379, train acc: 0.88, val loss: 0.39, val acc: 0.88 
[2022-05-23 15:45:18] [INFO] Iter: 874 === train loss: 0.574, train acc: 0.84, val loss: 0.38, val acc: 0.88 *
[2022-05-23 15:45:53] [INFO] Iter: 974 === train loss: 0.347, train acc: 0.84, val loss: 0.38, val acc: 0.88 *
[2022-05-23 15:46:31] [INFO] Iter: 1074 === train loss: 0.622, train acc: 0.84, val loss: 0.38, val acc: 0.88 *
[2022-05-23 15:47:06] [INFO] Iter: 1174 === train loss: 0.383, train acc: 0.88, val loss: 0.38, val acc: 0.88 
[2022-05-23 15:47:41] [INFO] Iter: 1274 === train loss: 0.686, train acc: 0.73, val loss: 0.38, val acc: 0.88 *
[2022-05-23 15:48:14] [INFO] Iter: 1374 === train loss: 0.359, train acc: 0.91, val loss: 0.37, val acc: 0.88 *
[2022-05-23 15:48:50] [INFO] Iter: 1474 === train loss: 0.480, train acc: 0.86, val loss: 0.37, val acc: 0.88 *
[2022-05-23 15:49:23] [INFO] Iter: 1574 === train loss: 0.391, train acc: 0.88, val loss: 0.37, val acc: 0.88 
[2022-05-23 15:49:58] [INFO] Iter: 1674 === train loss: 0.303, train acc: 0.92, val loss: 0.37, val acc: 0.88 
[2022-05-23 15:50:32] [INFO] Iter: 1774 === train loss: 0.303, train acc: 0.89, val loss: 0.37, val acc: 0.88 *
[2022-05-23 15:51:04] [INFO] Iter: 1874 === train loss: 0.387, train acc: 0.89, val loss: 0.37, val acc: 0.88 *
[2022-05-23 15:51:39] [INFO] Iter: 1974 === train loss: 0.379, train acc: 0.88, val loss: 0.36, val acc: 0.88 *
[2022-05-23 15:52:12] [INFO] Iter: 2074 === train loss: 0.381, train acc: 0.84, val loss: 0.36, val acc: 0.88 *
[2022-05-23 15:52:37] [INFO] Iter: 2174 === train loss: 0.394, train acc: 0.84, val loss: 0.36, val acc: 0.88 
[2022-05-23 15:53:02] [INFO] Iter: 2274 === train loss: 0.403, train acc: 0.88, val loss: 0.36, val acc: 0.89 *
[2022-05-23 15:53:28] [INFO] Iter: 2374 === train loss: 0.466, train acc: 0.84, val loss: 0.36, val acc: 0.89 
[2022-05-23 15:53:55] [INFO] Iter: 2474 === train loss: 0.204, train acc: 0.94, val loss: 0.36, val acc: 0.89 
[2022-05-23 15:54:23] [INFO] Iter: 2574 === train loss: 0.244, train acc: 0.92, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:54:49] [INFO] Iter: 2674 === train loss: 0.200, train acc: 0.94, val loss: 0.36, val acc: 0.89 
[2022-05-23 15:55:14] [INFO] Iter: 2774 === train loss: 0.450, train acc: 0.88, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:55:40] [INFO] Iter: 61 === train loss: 0.463, train acc: 0.89, val loss: 0.35, val acc: 0.89 
[2022-05-23 15:56:05] [INFO] Iter: 161 === train loss: 0.350, train acc: 0.88, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:56:30] [INFO] Iter: 261 === train loss: 0.271, train acc: 0.91, val loss: 0.35, val acc: 0.89 
[2022-05-23 15:56:55] [INFO] Iter: 361 === train loss: 0.552, train acc: 0.86, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:57:20] [INFO] Iter: 461 === train loss: 0.288, train acc: 0.94, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:57:46] [INFO] Iter: 561 === train loss: 0.452, train acc: 0.91, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:58:12] [INFO] Iter: 661 === train loss: 0.373, train acc: 0.86, val loss: 0.35, val acc: 0.89 *
[2022-05-23 15:58:37] [INFO] Iter: 761 === train loss: 0.241, train acc: 0.91, val loss: 0.35, val acc: 0.89 
[2022-05-23 15:59:03] [INFO] Iter: 861 === train loss: 0.305, train acc: 0.86, val loss: 0.34, val acc: 0.89 *
[2022-05-23 15:59:28] [INFO] Iter: 961 === train loss: 0.193, train acc: 0.95, val loss: 0.34, val acc: 0.89 *
[2022-05-23 15:59:54] [INFO] Iter: 1061 === train loss: 0.213, train acc: 0.92, val loss: 0.34, val acc: 0.89 *
[2022-05-23 16:00:19] [INFO] Iter: 1161 === train loss: 0.408, train acc: 0.91, val loss: 0.34, val acc: 0.89 *
[2022-05-23 16:00:45] [INFO] Iter: 1261 === train loss: 0.317, train acc: 0.86, val loss: 0.34, val acc: 0.89 *
[2022-05-23 16:01:10] [INFO] Iter: 1361 === train loss: 0.127, train acc: 0.95, val loss: 0.34, val acc: 0.89 *
[2022-05-23 16:01:37] [INFO] Iter: 1461 === train loss: 0.303, train acc: 0.89, val loss: 0.33, val acc: 0.89 *
[2022-05-23 16:02:02] [INFO] Iter: 1561 === train loss: 0.168, train acc: 0.92, val loss: 0.33, val acc: 0.89 
[2022-05-23 16:02:26] [INFO] Iter: 1661 === train loss: 0.273, train acc: 0.92, val loss: 0.34, val acc: 0.89 
[2022-05-23 16:02:51] [INFO] Iter: 1761 === train loss: 0.386, train acc: 0.89, val loss: 0.33, val acc: 0.89 *
[2022-05-23 16:03:15] [INFO] Iter: 1861 === train loss: 0.204, train acc: 0.94, val loss: 0.33, val acc: 0.89 
[2022-05-23 16:03:40] [INFO] Iter: 1961 === train loss: 0.588, train acc: 0.81, val loss: 0.33, val acc: 0.89 
[2022-05-23 16:04:04] [INFO] Iter: 2061 === train loss: 0.415, train acc: 0.86, val loss: 0.33, val acc: 0.89 *
[2022-05-23 16:04:29] [INFO] Iter: 2161 === train loss: 0.227, train acc: 0.95, val loss: 0.33, val acc: 0.90 *
[2022-05-23 16:04:53] [INFO] Iter: 2261 === train loss: 0.411, train acc: 0.88, val loss: 0.33, val acc: 0.89 
[2022-05-23 16:05:17] [INFO] Iter: 2361 === train loss: 0.237, train acc: 0.94, val loss: 0.33, val acc: 0.89 *
[2022-05-23 16:05:41] [INFO] Iter: 2461 === train loss: 0.192, train acc: 0.97, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:06:05] [INFO] Iter: 2561 === train loss: 0.362, train acc: 0.89, val loss: 0.33, val acc: 0.90 *
[2022-05-23 16:06:29] [INFO] Iter: 2661 === train loss: 0.157, train acc: 0.95, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:06:53] [INFO] Iter: 2761 === train loss: 0.318, train acc: 0.89, val loss: 0.33, val acc: 0.90 *
[2022-05-23 16:07:17] [INFO] Iter: 48 === train loss: 0.214, train acc: 0.94, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:07:42] [INFO] Iter: 148 === train loss: 0.277, train acc: 0.89, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:08:06] [INFO] Iter: 248 === train loss: 0.189, train acc: 0.95, val loss: 0.33, val acc: 0.89 
[2022-05-23 16:08:31] [INFO] Iter: 348 === train loss: 0.218, train acc: 0.91, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:08:55] [INFO] Iter: 448 === train loss: 0.269, train acc: 0.89, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:09:20] [INFO] Iter: 548 === train loss: 0.161, train acc: 0.92, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:09:45] [INFO] Iter: 648 === train loss: 0.329, train acc: 0.91, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:10:09] [INFO] Iter: 748 === train loss: 0.400, train acc: 0.88, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:10:34] [INFO] Iter: 848 === train loss: 0.075, train acc: 0.98, val loss: 0.33, val acc: 0.90 
[2022-05-23 16:10:59] [INFO] Iter: 948 === train loss: 0.317, train acc: 0.89, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:11:23] [INFO] Iter: 1048 === train loss: 0.171, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:11:48] [INFO] Iter: 1148 === train loss: 0.140, train acc: 0.94, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:12:12] [INFO] Iter: 1248 === train loss: 0.106, train acc: 0.97, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:12:36] [INFO] Iter: 1348 === train loss: 0.172, train acc: 0.94, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:13:00] [INFO] Iter: 1448 === train loss: 0.134, train acc: 0.95, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:13:24] [INFO] Iter: 1548 === train loss: 0.204, train acc: 0.92, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:13:48] [INFO] Iter: 1648 === train loss: 0.206, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:14:12] [INFO] Iter: 1748 === train loss: 0.105, train acc: 0.97, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:14:35] [INFO] Iter: 1848 === train loss: 0.305, train acc: 0.92, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:14:59] [INFO] Iter: 1948 === train loss: 0.196, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:15:23] [INFO] Iter: 2048 === train loss: 0.225, train acc: 0.92, val loss: 0.32, val acc: 0.90 *
[2022-05-23 16:15:46] [INFO] Iter: 2148 === train loss: 0.206, train acc: 0.95, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:16:10] [INFO] Iter: 2248 === train loss: 0.267, train acc: 0.92, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:16:33] [INFO] Iter: 2348 === train loss: 0.120, train acc: 0.98, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:16:59] [INFO] Iter: 2448 === train loss: 0.175, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:17:22] [INFO] Iter: 2548 === train loss: 0.358, train acc: 0.84, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:17:46] [INFO] Iter: 2648 === train loss: 0.276, train acc: 0.92, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:18:10] [INFO] Iter: 2748 === train loss: 0.214, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:18:34] [INFO] Iter: 35 === train loss: 0.279, train acc: 0.89, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:18:58] [INFO] Iter: 135 === train loss: 0.258, train acc: 0.92, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:19:22] [INFO] Iter: 235 === train loss: 0.245, train acc: 0.92, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:19:46] [INFO] Iter: 335 === train loss: 0.113, train acc: 0.95, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:20:10] [INFO] Iter: 435 === train loss: 0.228, train acc: 0.94, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:20:34] [INFO] Iter: 535 === train loss: 0.353, train acc: 0.88, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:20:57] [INFO] Iter: 635 === train loss: 0.129, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:21:21] [INFO] Iter: 735 === train loss: 0.265, train acc: 0.94, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:21:45] [INFO] Iter: 835 === train loss: 0.255, train acc: 0.95, val loss: 0.32, val acc: 0.90 
[2022-05-23 16:22:09] [INFO] Iter: 935 === train loss: 0.213, train acc: 0.91, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:22:32] [INFO] Iter: 1035 === train loss: 0.131, train acc: 0.97, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:22:56] [INFO] Iter: 1135 === train loss: 0.082, train acc: 0.97, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:23:20] [INFO] Iter: 1235 === train loss: 0.292, train acc: 0.91, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:23:43] [INFO] Iter: 1335 === train loss: 0.228, train acc: 0.92, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:24:06] [INFO] Iter: 1435 === train loss: 0.075, train acc: 0.98, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:24:30] [INFO] Iter: 1535 === train loss: 0.145, train acc: 0.97, val loss: 0.31, val acc: 0.90 *
[2022-05-23 16:24:53] [INFO] Iter: 1635 === train loss: 0.259, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:25:17] [INFO] Iter: 1735 === train loss: 0.146, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:25:40] [INFO] Iter: 1835 === train loss: 0.195, train acc: 0.95, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:26:04] [INFO] Iter: 1935 === train loss: 0.132, train acc: 0.92, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:26:27] [INFO] Iter: 2035 === train loss: 0.219, train acc: 0.94, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:26:50] [INFO] Iter: 2135 === train loss: 0.189, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:27:13] [INFO] Iter: 2235 === train loss: 0.170, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:27:36] [INFO] Iter: 2335 === train loss: 0.096, train acc: 0.98, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:28:00] [INFO] Iter: 2435 === train loss: 0.199, train acc: 0.89, val loss: 0.31, val acc: 0.91 *
[2022-05-23 16:28:23] [INFO] Iter: 2535 === train loss: 0.269, train acc: 0.91, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:28:47] [INFO] Iter: 2635 === train loss: 0.164, train acc: 0.95, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:29:10] [INFO] Iter: 2735 === train loss: 0.204, train acc: 0.94, val loss: 0.30, val acc: 0.91 *
[2022-05-23 16:29:34] [INFO] Iter: 22 === train loss: 0.183, train acc: 0.94, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:29:57] [INFO] Iter: 122 === train loss: 0.199, train acc: 0.95, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:30:20] [INFO] Iter: 222 === train loss: 0.085, train acc: 0.97, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:30:44] [INFO] Iter: 322 === train loss: 0.123, train acc: 0.95, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:31:07] [INFO] Iter: 422 === train loss: 0.107, train acc: 0.98, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:31:31] [INFO] Iter: 522 === train loss: 0.176, train acc: 0.97, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:31:55] [INFO] Iter: 622 === train loss: 0.181, train acc: 0.95, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:32:19] [INFO] Iter: 722 === train loss: 0.326, train acc: 0.91, val loss: 0.31, val acc: 0.90 
[2022-05-23 16:32:42] [INFO] Iter: 822 === train loss: 0.302, train acc: 0.91, val loss: 0.32, val acc: 0.91 
[2022-05-23 16:33:06] [INFO] Iter: 922 === train loss: 0.288, train acc: 0.91, val loss: 0.31, val acc: 0.91 
[2022-05-23 16:33:06] [INFO] test loss: 0.28, test acc: 0.91
[2022-05-23 16:33:06] [INFO] ===== Precision, Recall and F1-Score =====
[2022-05-23 16:33:06] [INFO]                precision    recall  f1-score   support

      finance     0.9069    0.9060    0.9065      1000
       realty     0.9303    0.9350    0.9327      1000
       stocks     0.8343    0.8710    0.8523      1000
    education     0.9503    0.9560    0.9531      1000
      science     0.9024    0.8510    0.8760      1000
      society     0.8672    0.9140    0.8900      1000
     politics     0.9171    0.8740    0.8950      1000
       sports     0.9607    0.9530    0.9568      1000
         game     0.9457    0.9230    0.9342      1000
entertainment     0.9134    0.9390    0.9260      1000

     accuracy                         0.9122     10000
    macro avg     0.9128    0.9122    0.9123     10000
 weighted avg     0.9128    0.9122    0.9123     10000

[2022-05-23 16:33:06] [INFO] ===== Confusion Matrix =====
[2022-05-23 16:33:06] [INFO] [[906  11  56   3   5  11   2   2   3   1]
 [ 12 935  18   3   1  11   5   0   2  13]
 [ 55  25 871   0  17   2  24   3   1   2]
 [  1   2   5 956   4  15   8   1   0   8]
 [ 11   5  44  11 851  19  17   4  28  10]
 [  0  13   4  14  11 914  19   1   4  20]
 [  8   5  35   9  11  50 874   3   1   4]
 [  3   4   1   2   1  12   0 953   4  20]
 [  2   2   6   4  35   5   2  10 923  11]
 [  1   3   4   4   7  15   2  15  10 939]]
